,Review,Calification
524,"Muy buena profesora! 
Utiliza ejemplos muy prácticos, explíca de manera adecuada y sobre todo, es una profesora que escucha las inquietudes de sus estudiantes, es lo que yo llamaría una Profesora, profesional y pedagoga. : Ordenada
Puntual
Responsable
Exigente: Hizo comentarios muy fuertes acerca de un bloqueo que hubo, sin tener en cuenta el poder que ejerce su opinion sobre los estudiantes ",4.8
525,"1. Es ordenada en clase.
2. Hay claridad en las notas.
3. Es conocedora del tema. 
4. Explica bien.
5. Es partidaria de la partipación activa de los estudiantes. ",4.3
526,"Excelente docente, organizada, explica muy bien los contenidos de la asignatura y lo que aprendes con ella no se olvida en toda la carrera",5.0
527,"Excelente profesora, abarca muy bien todos los temas de la clase y cada clase es muy dinámica y hasta divertida. Los trabajos son cómodos ya que se piensan para que no sean simples ensayos de relleno sino ejercicios practicos que centran lo aprendido en clase . Ademas toma en cuenta la utilidad de lo aprendido para la carrera. ",4.8
528,": Muy sencillo pasar, solo asistir a todas las clases y hacer una exposición. No hay notas adicionales. : La materia es solo nombre, no se aprende mucho y las exposiciones de los estudiantes es lo que se da por visto. ",3.5
529,"Muy buen profesor, solo se hace una exposición en el semestre y no toca hacer nada mas. Ademas, hay que asistir a todas las clases porque la inasistencia tiene repercusiones en la nota final.: Muy facil",4.5
530,Es el humanismo y la empatía hecha persona.,5.0
531,"Muy buena profesora, la clase es amena si a uno le interesa los temas, la clase es fácil es fundamental para entender temas de otras clases... Ahora da modelos de desarrollo ...",5.0
532,"Es una buena profesora que se esfuerza día a día por romper las barreras entre el estudiante y el maestro. Es decir, tiende a tratar a los estudiantes como sus iguales lo cual genera un bien clima de aprendizaje en la clase. Conoce mucho del tema y disfruta enseñar y hacerlo de buena manera.: *Buena Persona.
*Conocedora del Tema.
*Inteligente.
: *Es demasiado buena persona aveces. ",5.0
533,"Es excelente persona y una gran profesora.. y si a uno le interesan los temas resulta bastante enriquecedora la clase: Es muy cordial, se aprende mucho y las notas no son difíciles requiere de un esfuerzo normal ",5.0
534,"El profesor sabe mucho y es muy interesante todo el contenido en historia de la Universidad y de Colombia en su clase, el énfasis en el uso de Word es muy útil, pero le dedica demasiado tiempo a eso, y comparando con los compañeros que vieron Introducción con Edgar Ardila, nosotros con Elliot, fue muy poco lo que aprendimos de derecho, lo cual term...Leer más...: Su clase es muy divertida.
Mucha historia de la Universidad que permite entender mejor el medio, particularmente benéfico para los estudiantes que acaban de iniciar.: Los trabajos son muy escueleros.
El estudiante no sale muy preparado para el resto de la carrera, queda con lagunas relativamente importantes.
",2.0
535,"quienes vimos introducción al derecho con ese docente, saben cual es la respuesta cuando en semestres más adelante nos preguntaron ¿ eso lo vieron en introducción al derecho, verdad? No ......No nooooooo la respuesta es no. : sabe muchas cosas  : mal profesor,  no le enseñará lo que necesita, el momento más desafortunado en mi carrera ha sido ver Intro. al derecho con él. 
",1.5
536,"La verdad en su clase se aprende demasiado, sabe mucho de derecho y logra que se asocien los conceptos mediante chistes.: No hace clases aburridas, en el aula virtual deja las diapositivas para que se puedan repasar los temas vistos.: Es calvo x2 
le gusta llegar tarde a clase e irse a tomar tinto :v ",5.0
537,"Hace la clase bastante amena y se aprende bastante en su clase. : No es una clase complicada, se aprende bastante.: Es calvo. 
A veces es demasiado escuelero. ",4.2
538,"es el MAESTRO Pinilla. Eminencia de la facultad, grande laboralista y amplio conocedor del derecho, fomenta una perspectiva única en sus estudiantes y los introduce a la realidad del derecho.",5.0
539,"Es el profesor más fascinante que he conocido. Es realmente encantador y sus clases son insuperables: Es fascinante.
Es imparcial.
Es claro, estructurado, organizado.
Es divertido.
Es crítico.
Etc. Etc. Etc.
100000000 veces volvería a tomar clase con él: Es muy puntual.",5.0
540,"Es de los mejores profesores que he tenido hasta ahora. Se aprende bastante y no es una clase fácil de pasar. Hasta tercer semestre se notaba la diferencia entre quien había visto con Pinilla y quien no. : Le va al América.
Explica bien.
Se aprenden muchísimo.
Lo adelanta como 2 semestres de conocimiento

: Ya no dicta clase 
Puede llegar a ser un poco repetitivo
Las evaluaciones son BASTANTE cascareras.
Los satura con sentencias",4.6
541,Excelente si usted va a una clase a pensar y repensar el derecho. Me partió la cabeza con la ratio decidendi y el obiter dicta. Esa enseñanza me quedo para mi vida profesional. No es un profesor de recitar código. Y eso que las dos clases que tome con el las habilité pero aprenda. : Te duele la cabeza de ponerte a pensar,5.0
542,"Junto con su compañero de módulo, una de las cátedras más aburridas de la carrera. ",2.2
543,"Es un profesor que abre el debate. Dicen que el problema es que pone a teorizar, pero el problema es que los estudiantes que no leen se ponen a teorizar, eso escapa de las capacidades del profesor. Se nota su interés por el tema y se esfuerza en hacer una clase bien estructurada.",5.0
544,"Es un tipo juicioso, sabe de lo que habla y es bueno dirigiendo investigaciones. Puede que le falte tacto para hacer correcciones pero creo que es necesario cuando la gente es muy vaga (o muy idiota) ",5.0
545,"Sin lugar a dudas fue la clase más técnica de la facultad hasta ahora. Fue prácticamente hacer reseñas y ya. Y la supuesta fundamentación crítica era sólo no ser tan específico sino aprender a teorizar. A veces es tosco y parece tener preferencia por el personal femenino en las clases.
De acuerdo | 0",2.4
546,"Pésimo docente, no tiene vocación para enseñar. Sus clases son aburridas, se dedica a repetir diapositivas y es grosero en su forma de tratar a los estudiantes.",2.0
547,Volvería a tomar una clase siempre que no haya opción. Es una gran persona pero como docente es muy aburrido y en verdad no estoy segura si aprendí de él o de las lecturas que pude leer en el marco del desarollo del curso. Por lo menos es lindo.,3.2
548,"En su clase aprendí que el vive en Subachoque, que se levanta todos los días a las 4 AM para llegar a clase de 7, que tiene 4 perros que lo miran mal cuando se levanta cada mañana, que está comenzando a negociar con vacas, que hizo su maestría con Alexy y cuando volvió comenzó a trabajar en la santo Tomás, además de una serie de enseñanzas que aunq...Leer más...: Toca asistir a todas la clases que aportan muy poco",2.6
549,"Deberían cambiar el nombre del curso a ""Vida y obra de Jheison Avila: Reflexiones con mis perros"". De no ser por el profe David que dio gran parte del Curso no se hubiera aprendido nada de derecho constitucional. ",1.0
550,"La peor clase de Derecho titucional Colombiano. Jheison es una persona supremamente exigente con los estudiantes, es puntual y cuando los estudiantes llegan tarde los saca del salon (la hora es pactada con los estudiantes). El primer día de clase incita a los estudiantes a colocarse su propia forma de calificación en el semestre, les sugiere pr...Leer más...",1.5
551,": Ninguna: 1. Dispersión en clase.
2. Falta de interés.
3. Ausencia de claridad en notas.
4. Ausencia de claridad en qué se evalúa.
5. No se aborda ni el 50% del contenido programático. ",3.0
552,"En términos académicos la clase NO es buena, no solo porque uno está más pendiente de las presiones extracurriculares que el profesor genera que de aprender de veras sino también porque sus explicaciones se dan superficialmente (la mitad del tiempo se dedica a hablar de cosas que nada que ver y su actitud y afirmaciones generan en muchas personas t...Leer más...: Demuestra que el constitucionalismo es un discurso.: Es intimidante. 
",2.0
553,": Ninguno: No sé aprende constitucional, se aprende sobre la vida de el. Exige mucho disciplina para los estudiantes y las llegadas tarde, pero él es arbitrario con las notas y los parciales.
Convierte sus clases en clases de moral
Sí esta leyendo esto:
1. La ley quinta con usted fue el infierno
2. Sí quiere charlar con alguien vaya a una cafetería, y no haga perder el tiempo a los estudiantes",1.5
554,"Es un profesor con una metodología un poco controvertida, pues fomenta demasiado el auto aprendizaje sin estar tan dependientes del profesor. Sin embargo, cuando uno le coge el tiro se aprende muchísimo, ya que todo depende de cómo los estudiantes dirijan la clase. También es cierto que divaga mucho en las clases y que puede llegar aburrir.: Buena persona, lecturas interesantes, notas claras.: Divaga mucho en clase. Cuando hace él los parciales pueden llegar a ser muy complicados.",3.5
555,": si aprende a jugar bajo su dinámica, según las reglas de la clase, va a aprender y con esfuerzo se obtiene una buena nota: pierde mucho tiempo en clase hablando de la vida en general ",4.0
556,Es un profesor que llegó por palanca; se esfuerza y es buena gente pero es muy mediocre; además se inventa mucha info y cree convencer con esto; cómo es que va a decir que el Estado Nacional nunca existió dictando teoría política del Derecho -_-: Buena gente: Lambón e inventa información,2.0
557,"Sus clases como tal son dinámicas y las explicaciones son agradables y sencillas. Sin embargo, existen varias dificultades con lo que respecta a las notas, ya que usualmente no hay claridad de que notas serán tomadas en cuenta ni tampoco sobre las condiciones para la presentacion de los trabajos.",3.0
558,": Ninguno: No sé aprende
Sus comentarios hacen parecer que es una frustrada que no quería estudiar derecho, y nos transmite esa frustración con su negativismo
Los trabajos y las notas que saca no son claras
Puede pasar que en un trabajo que vale mucho porcentaje de la nota, la mayoría de raje y no sepa decir por qué.
Tiene una extraña manera de cobrar las llegadas tarde, le tienen que comprar agua o comida -_-
Para mí no se gana su sueldo",1.6
559,": 1. Fomenta la partipación. : 1. No hay claridad en las notas.
2. Es dispersa.
3. Sus clases no son amenas.
4. No aborda a profundidad el contenido programático.
",2.0
